-3.38268, -2.94538, -0.92388,0.382683, 0, 0.92388
-3.19509, -2.94538, -0.980785,0.19509, 0, 0.980785
-3, -2.94538, -1,-3.10728e-13, 0, 1
-2.80491, -2.94538, -0.980785,-0.19509, 0, 0.980785
-2.61732, -2.94538, -0.92388,-0.382683, 0, 0.92388
-2.44443, -2.94538, -0.83147,-0.55557, 0, 0.83147
-2.29289, -2.94538, -0.707107,-0.707107, 0, 0.707107
-2.16853, -2.94538, -0.55557,-0.83147, 0, 0.55557
-2.07612, -2.94538, -0.382683,-0.92388, 0, 0.382683
-2.01921, -2.94538, -0.19509,-0.980785, 0, 0.19509
-2, -2.94538, 4.13646e-13,-1, 0, -4.13844e-13
-2.01921, -2.94538, 0.19509,-0.980785, 0, -0.19509
-2.07612, -2.94538, 0.382683,-0.92388, 0, -0.382683
-2.16853, -2.94538, 0.55557,-0.83147, 0, -0.55557
-2.29289, -2.94538, 0.707107,-0.707107, 0, -0.707107
-2.44443, -2.94538, 0.83147,-0.55557, 0, -0.83147
-2.61732, -2.94538, 0.92388,-0.382683, 0, -0.92388
-2.80491, -2.94538, 0.980785,-0.19509, 0, -0.980785
-3, -3.14173, 1,2.06594e-13, 0, -1
-3.19509, -3.14173, 0.980785,0.19509, 0, -0.980785
-3.38268, -3.14173, 0.92388,0.382683, 0, -0.92388
-3.55557, -3.14173, 0.83147,0.55557, 0, -0.83147
-3.70711, -3.14173, 0.707107,0.707107, 0, -0.707107
-3.83147, -3.14173, 0.55557,0.83147, 0, -0.55557
-3.92388, -3.14173, 0.382683,0.92388, 0, -0.382683
-3.98079, -3.14173, 0.19509,0.980785, 0, -0.19509
-4, -3.14173, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -3.14173, -0.19509,0.980785, 0, 0.19509
-3.92388, -3.14173, -0.382683,0.92388, 0, 0.382683
-3.83147, -3.14173, -0.55557,0.83147, 0, 0.55557
-3.70711, -3.14173, -0.707107,0.707107, 0, 0.707107
-3.55557, -3.14173, -0.83147,0.55557, 0, 0.83147
-3.38268, -3.14173, -0.92388,0.382683, 0, 0.92388
-3.19509, -3.14173, -0.980785,0.19509, 0, 0.980785
-3, -3.14173, -1,-3.10728e-13, 0, 1
-2.80491, -3.14173, -0.980785,-0.19509, 0, 0.980785
-2.61732, -3.14173, -0.92388,-0.382683, 0, 0.92388
-2.44443, -3.14173, -0.83147,-0.55557, 0, 0.83147
-2.29289, -3.14173, -0.707107,-0.707107, 0, 0.707107
-2.16853, -3.14173, -0.55557,-0.83147, 0, 0.55557
-2.07612, -3.14173, -0.382683,-0.92388, 0, 0.382683
-2.01921, -3.14173, -0.19509,-0.980785, 0, 0.19509
-2, -3.14173, 4.13646e-13,-1, 0, -4.13844e-13
-2.01921, -3.14173, 0.19509,-0.980785, 0, -0.19509
-2.07612, -3.14173, 0.382683,-0.92388, 0, -0.382683
-2.16853, -3.14173, 0.55557,-0.83147, 0, -0.55557
-2.29289, -3.14173, 0.707107,-0.707107, 0, -0.707107
-2.44443, -3.14173, 0.83147,-0.55557, 0, -0.83147
-2.61732, -3.14173, 0.92388,-0.382683, 0, -0.92388
-2.80491, -3.14173, 0.980785,-0.19509, 0, -0.980785
-3, -3.33808, 1,2.06594e-13, 0, -1
-3.19509, -3.33808, 0.980785,0.19509, 0, -0.980785
-3.38268, -3.33808, 0.92388,0.382683, 0, -0.92388
-3.55557, -3.33808, 0.83147,0.55557, 0, -0.83147
-3.70711, -3.33808, 0.707107,0.707107, 0, -0.707107
-3.83147, -3.33808, 0.55557,0.83147, 0, -0.55557
-3.92388, -3.33808, 0.382683,0.92388, 0, -0.382683
-3.98079, -3.33808, 0.19509,0.980785, 0, -0.19509
-4, -3.33808, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -3.33808, -0.19509,0.980785, 0, 0.19509
-3.92388, -3.33808, -0.382683,0.92388, 0, 0.382683
-3.83147, -3.33808, -0.55557,0.83147, 0, 0.55557
-3.70711, -3.33808, -0.707107,0.707107, 0, 0.707107
-3.55557, -3.33808, -0.83147,0.55557, 0, 0.83147
-3.38268, -3.33808, -0.92388,0.382683, 0, 0.92388
-3.19509, -3.33808, -0.980785,0.19509, 0, 0.980785
-3, -3.33808, -1,-3.10728e-13, 0, 1
-2.80491, -3.33808, -0.980785,-0.19509, 0, 0.980785
-2.61732, -3.33808, -0.92388,-0.382683, 0, 0.92388
-2.44443, -3.33808, -0.83147,-0.55557, 0, 0.83147
-2.29289, -3.33808, -0.707107,-0.707107, 0, 0.707107
-2.16853, -3.33808, -0.55557,-0.83147, 0, 0.55557
-2.07612, -3.33808, -0.382683,-0.92388, 0, 0.382683
-2.01921, -3.33808, -0.19509,-0.980785, 0, 0.19509
-2, -3.33808, 4.13646e-13,-1, 0, -4.13844e-13
-2.01921, -3.33808, 0.19509,-0.980785, 0, -0.19509
-2.07612, -3.33808, 0.382683,-0.92388, 0, -0.382683
-2.16853, -3.33808, 0.55557,-0.83147, 0, -0.55557
-2.29289, -3.33808, 0.707107,-0.707107, 0, -0.707107
-2.44443, -3.33808, 0.83147,-0.55557, 0, -0.83147
-2.61732, -3.33808, 0.92388,-0.382683, 0, -0.92388
-2.80491, -3.33808, 0.980785,-0.19509, 0, -0.980785
-3, -3.53443, 1,2.06594e-13, 0, -1
-3.19509, -3.53443, 0.980785,0.19509, 0, -0.980785
-3.38268, -3.53443, 0.92388,0.382683, 0, -0.92388
-3.55557, -3.53443, 0.83147,0.55557, 0, -0.83147
-3.70711, -3.53443, 0.707107,0.707107, 0, -0.707107
-3.83147, -3.53443, 0.55557,0.83147, 0, -0.55557
-3.92388, -3.53443, 0.382683,0.92388, 0, -0.382683
-3.98079, -3.53443, 0.19509,0.980785, 0, -0.19509
-4, -3.53443, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -3.53443, -0.19509,0.980785, 0, 0.19509
-3.92388, -3.53443, -0.382683,0.92388, 0, 0.382683
-3.83147, -3.53443, -0.55557,0.83147, 0, 0.55557
-3.70711, -3.53443, -0.707107,0.707107, 0, 0.707107
-3.55557, -3.53443, -0.83147,0.55557, 0, 0.83147
-3.38268, -3.53443, -0.92388,0.382683, 0, 0.92388
-3.19509, -3.53443, -0.980785,0.19509, 0, 0.980785
-3, -3.53443, -1,-3.10728e-13, 0, 1
-2.80491, -3.53443, -0.980785,-0.19509, 0, 0.980785
-2.61732, -3.53443, -0.92388,-0.382683, 0, 0.92388
-2.44443, -3.53443, -0.83147,-0.55557, 0, 0.83147
-2.29289, -3.53443, -0.707107,-0.707107, 0, 0.707107
-2.16853, -3.53443, -0.55557,-0.83147, 0, 0.55557
-2.07612, -3.53443, -0.382683,-0.92388, 0, 0.382683
-2.01921, -3.53443, -0.19509,-0.980785, 0, 0.19509
-2, -3.53443, 4.13646e-13,-1, 0, -4.13844e-13
-2.01921, -3.53443, 0.19509,-0.980785, 0, -0.19509
-2.07612, -3.53443, 0.382683,-0.92388, 0, -0.382683
-2.16853, -3.53443, 0.55557,-0.83147, 0, -0.55557
-2.29289, -3.53443, 0.707107,-0.707107, 0, -0.707107
-2.44443, -3.53443, 0.83147,-0.55557, 0, -0.83147
-2.61732, -3.53443, 0.92388,-0.382683, 0, -0.92388
-2.80491, -3.53443, 0.980785,-0.19509, 0, -0.980785
-3, -3.73078, 1,2.06594e-13, 0, -1
-3.19509, -3.73078, 0.980785,0.19509, 0, -0.980785
-3.38268, -3.73078, 0.92388,0.382683, 0, -0.92388
-3.55557, -3.73078, 0.83147,0.55557, 0, -0.83147
-3.70711, -3.73078, 0.707107,0.707107, 0, -0.707107
-3.83147, -3.73078, 0.55557,0.83147, 0, -0.55557
-3.92388, -3.73078, 0.382683,0.92388, 0, -0.382683
-3.98079, -3.73078, 0.19509,0.980785, 0, -0.19509
-4, -3.73078, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -3.73078, -0.19509,0.980785, 0, 0.19509
-3.92388, -3.73078, -0.382683,0.92388, 0, 0.382683
-3.83147, -3.73078, -0.55557,0.83147, 0, 0.55557
-3.70711, -3.73078, -0.707107,0.707107, 0, 0.707107
-3.55557, -3.73078, -0.83147,0.55557, 0, 0.83147
-3.38268, -3.73078, -0.92388,0.382683, 0, 0.92388
-3.19509, -3.73078, -0.980785,0.19509, 0, 0.980785
-3, -3.73078, -1,-3.10728e-13, 0, 1
-2.80491, -3.73078, -0.980785,-0.19509, 0, 0.980785
-2.61732, -3.73078, -0.92388,-0.382683, 0, 0.92388
-2.44443, -3.73078, -0.83147,-0.55557, 0, 0.83147
-2.29289, -3.73078, -0.707107,-0.707107, 0, 0.707107
-2.16853, -3.73078, -0.55557,-0.83147, 0, 0.55557
-2.07612, -3.73078, -0.382683,-0.92388, 0, 0.382683
-2.01921, -3.73078, -0.19509,-0.980785, 0, 0.19509
-2, -3.73078, 4.13646e-13,-1, 0, -4.13844e-13
-2.01921, -3.73078, 0.19509,-0.980785, 0, -0.19509
-2.07612, -3.73078, 0.382683,-0.92388, 0, -0.382683
-2.16853, -3.73078, 0.55557,-0.83147, 0, -0.55557
-2.29289, -3.73078, 0.707107,-0.707107, 0, -0.707107
-2.44443, -3.73078, 0.83147,-0.55557, 0, -0.83147
-2.61732, -3.73078, 0.92388,-0.382683, 0, -0.92388
-2.80491, -3.73078, 0.980785,-0.19509, 0, -0.980785
-3, -3.92713, 1,2.06587e-13, 0, -1
-3.19509, -3.92713, 0.980785,0.19509, 0, -0.980785
-3.38268, -3.92713, 0.92388,0.382683, 0, -0.92388
-3.55557, -3.92713, 0.83147,0.55557, 0, -0.83147
-3.70711, -3.92713, 0.707107,0.707107, 0, -0.707107
-3.83147, -3.92713, 0.55557,0.83147, 0, -0.55557
-3.92388, -3.92713, 0.382683,0.92388, 0, -0.382683
-3.98079, -3.92713, 0.19509,0.980785, 0, -0.19509
-4, -3.92713, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -3.92713, -0.19509,0.980785, 0, 0.19509
-3.92388, -3.92713, -0.382683,0.92388, 0, 0.382683
-3.83147, -3.92713, -0.55557,0.83147, 0, 0.55557
-3.70711, -3.92713, -0.707107,0.707107, 0, 0.707107
-3.55557, -3.92713, -0.83147,0.55557, 0, 0.83147
-3.38268, -3.92713, -0.92388,0.382683, 0, 0.92388
-3.19509, -3.92713, -0.980785,0.19509, 0, 0.980785
-3, -3.92713, -1,-3.10728e-13, 0, 1
-2.80491, -3.92713, -0.980785,-0.19509, 0, 0.980785
-2.61732, -3.92713, -0.92388,-0.382683, 0, 0.92388
-2.44443, -3.92713, -0.83147,-0.55557, 0, 0.83147
-2.29289, -3.92713, -0.707107,-0.707107, 0, 0.707107
-2.16853, -3.92713, -0.55557,-0.83147, 0, 0.55557
-2.07612, -3.92713, -0.382683,-0.92388, 0, 0.382683
-2.01921, -3.92713, -0.19509,-0.980785, 0, 0.19509
-2, -3.92713, 4.13646e-13,-1, 0, -4.13847e-13
-2.01921, -3.92713, 0.19509,-0.980785, 0, -0.19509
-2.07612, -3.92713, 0.382683,-0.92388, 0, -0.382683
-2.16853, -3.92713, 0.55557,-0.83147, 0, -0.55557
-2.29289, -3.92713, 0.707107,-0.707107, 0, -0.707107
-2.44443, -3.92713, 0.83147,-0.55557, 0, -0.83147
-2.61732, -3.92713, 0.92388,-0.382683, 0, -0.92388
-2.80491, -3.92713, 0.980785,-0.19509, 0, -0.980785
-3, -4.12348, 1,2.0658e-13, 0, -1
-3.19509, -4.12348, 0.980785,0.19509, 0, -0.980785
-3.38268, -4.12348, 0.92388,0.382683, 0, -0.92388
-3.55557, -4.12348, 0.83147,0.55557, 0, -0.83147
-3.70711, -4.12348, 0.707107,0.707107, 0, -0.707107
-3.83147, -4.12348, 0.55557,0.83147, 0, -0.55557
-3.92388, -4.12348, 0.382683,0.92388, 0, -0.382683
-3.98079, -4.12348, 0.19509,0.980785, 0, -0.19509
-4, -4.12348, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -4.12348, -0.19509,0.980785, 0, 0.19509
-3.92388, -4.12348, -0.382683,0.92388, 0, 0.382683
-3.83147, -4.12348, -0.55557,0.83147, 0, 0.55557
-3.70711, -4.12348, -0.707107,0.707107, 0, 0.707107
-3.55557, -4.12348, -0.83147,0.55557, 0, 0.83147
-3.38268, -4.12348, -0.92388,0.382683, 0, 0.92388
-3.19509, -4.12348, -0.980785,0.19509, 0, 0.980785
-3, -4.12348, -1,-3.10728e-13, 0, 1
-2.80491, -4.12348, -0.980785,-0.19509, 0, 0.980785
-2.61732, -4.12348, -0.92388,-0.382683, 0, 0.92388
-2.44443, -4.12348, -0.83147,-0.55557, 0, 0.83147
-2.29289, -4.12348, -0.707107,-0.707107, 0, 0.707107
-2.16853, -4.12348, -0.55557,-0.83147, 0, 0.55557
-2.07612, -4.12348, -0.382683,-0.92388, 0, 0.382683
-2.01921, -4.12348, -0.19509,-0.980785, 0, 0.19509
-2, -4.12348, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -4.12348, 0.19509,-0.980785, 0, -0.19509
-2.07612, -4.12348, 0.382683,-0.92388, 0, -0.382683
-2.16853, -4.12348, 0.55557,-0.83147, 0, -0.55557
-2.29289, -4.12348, 0.707107,-0.707107, 0, -0.707107
-2.44443, -4.12348, 0.83147,-0.55557, 0, -0.83147
-2.61732, -4.12348, 0.92388,-0.382683, 0, -0.92388
-2.80491, -4.12348, 0.980785,-0.19509, 0, -0.980785
-3, -4.31983, 1,2.0658e-13, 0, -1
-3.19509, -4.31983, 0.980785,0.19509, 0, -0.980785
-3.38268, -4.31983, 0.92388,0.382683, 0, -0.92388
-3.55557, -4.31983, 0.83147,0.55557, 0, -0.83147
-3.70711, -4.31983, 0.707107,0.707107, 0, -0.707107
-3.83147, -4.31983, 0.55557,0.83147, 0, -0.55557
-3.92388, -4.31983, 0.382683,0.92388, 0, -0.382683
-3.98079, -4.31983, 0.19509,0.980785, 0, -0.19509
-4, -4.31983, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -4.31983, -0.19509,0.980785, 0, 0.19509
-3.92388, -4.31983, -0.382683,0.92388, 0, 0.382683
-3.83147, -4.31983, -0.55557,0.83147, 0, 0.55557
-3.70711, -4.31983, -0.707107,0.707107, 0, 0.707107
-3.55557, -4.31983, -0.83147,0.55557, 0, 0.83147
-3.38268, -4.31983, -0.92388,0.382683, 0, 0.92388
-3.19509, -4.31983, -0.980785,0.19509, 0, 0.980785
-3, -4.31983, -1,-3.10728e-13, 0, 1
-2.80491, -4.31983, -0.980785,-0.19509, 0, 0.980785
-2.61732, -4.31983, -0.92388,-0.382683, 0, 0.92388
-2.44443, -4.31983, -0.83147,-0.55557, 0, 0.83147
-2.29289, -4.31983, -0.707107,-0.707107, 0, 0.707107
-2.16853, -4.31983, -0.55557,-0.83147, 0, 0.55557
-2.07612, -4.31983, -0.382683,-0.92388, 0, 0.382683
-2.01921, -4.31983, -0.19509,-0.980785, 0, 0.19509
-2, -4.31983, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -4.31983, 0.19509,-0.980785, 0, -0.19509
-2.07612, -4.31983, 0.382683,-0.92388, 0, -0.382683
-2.16853, -4.31983, 0.55557,-0.83147, 0, -0.55557
-2.29289, -4.31983, 0.707107,-0.707107, 0, -0.707107
-2.44443, -4.31983, 0.83147,-0.55557, 0, -0.83147
-2.61732, -4.31983, 0.92388,-0.382683, 0, -0.92388
-2.80491, -4.31983, 0.980785,-0.19509, 0, -0.980785
-3, -4.51618, 1,2.0658e-13, 0, -1
-3.19509, -4.51618, 0.980785,0.19509, 0, -0.980785
-3.38268, -4.51618, 0.92388,0.382683, 0, -0.92388
-3.55557, -4.51618, 0.83147,0.55557, 0, -0.83147
-3.70711, -4.51618, 0.707107,0.707107, 0, -0.707107
-3.83147, -4.51618, 0.55557,0.83147, 0, -0.55557
-3.92388, -4.51618, 0.382683,0.92388, 0, -0.382683
-3.98079, -4.51618, 0.19509,0.980785, 0, -0.19509
-4, -4.51618, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -4.51618, -0.19509,0.980785, 0, 0.19509
-3.92388, -4.51618, -0.382683,0.92388, 0, 0.382683
-3.83147, -4.51618, -0.55557,0.83147, 0, 0.55557
-3.70711, -4.51618, -0.707107,0.707107, 0, 0.707107
-3.55557, -4.51618, -0.83147,0.55557, 0, 0.83147
-3.38268, -4.51618, -0.92388,0.382683, 0, 0.92388
-3.19509, -4.51618, -0.980785,0.19509, 0, 0.980785
-3, -4.51618, -1,-3.10728e-13, 0, 1
-2.80491, -4.51618, -0.980785,-0.19509, 0, 0.980785
-2.61732, -4.51618, -0.92388,-0.382683, 0, 0.92388
-2.44443, -4.51618, -0.83147,-0.55557, 0, 0.83147
-2.29289, -4.51618, -0.707107,-0.707107, 0, 0.707107
-2.16853, -4.51618, -0.55557,-0.83147, 0, 0.55557
-2.07612, -4.51618, -0.382683,-0.92388, 0, 0.382683
-2.01921, -4.51618, -0.19509,-0.980785, 0, 0.19509
-2, -4.51618, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -4.51618, 0.19509,-0.980785, 0, -0.19509
-2.07612, -4.51618, 0.382683,-0.92388, 0, -0.382683
-2.16853, -4.51618, 0.55557,-0.83147, 0, -0.55557
-2.29289, -4.51618, 0.707107,-0.707107, 0, -0.707107
-2.44443, -4.51618, 0.83147,-0.55557, 0, -0.83147
-2.61732, -4.51618, 0.92388,-0.382683, 0, -0.92388
-2.80491, -4.51618, 0.980785,-0.19509, 0, -0.980785
-3, -4.71253, 1,2.0658e-13, 0, -1
-3.19509, -4.71253, 0.980785,0.19509, 0, -0.980785
-3.38268, -4.71253, 0.92388,0.382683, 0, -0.92388
-3.55557, -4.71253, 0.83147,0.55557, 0, -0.83147
-3.70711, -4.71253, 0.707107,0.707107, 0, -0.707107
-3.83147, -4.71253, 0.55557,0.83147, 0, -0.55557
-3.92388, -4.71253, 0.382683,0.92388, 0, -0.382683
-3.98079, -4.71253, 0.19509,0.980785, 0, -0.19509
-4, -4.71253, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -4.71253, -0.19509,0.980785, 0, 0.19509
-3.92388, -4.71253, -0.382683,0.92388, 0, 0.382683
-3.83147, -4.71253, -0.55557,0.83147, 0, 0.55557
-3.70711, -4.71253, -0.707107,0.707107, 0, 0.707107
-3.55557, -4.71253, -0.83147,0.55557, 0, 0.83147
-3.38268, -4.71253, -0.92388,0.382683, 0, 0.92388
-3.19509, -4.71253, -0.980785,0.19509, 0, 0.980785
-3, -4.71253, -1,-3.10728e-13, 0, 1
-2.80491, -4.71253, -0.980785,-0.19509, 0, 0.980785
-2.61732, -4.71253, -0.92388,-0.382683, 0, 0.92388
-2.44443, -4.71253, -0.83147,-0.55557, 0, 0.83147
-2.29289, -4.71253, -0.707107,-0.707107, 0, 0.707107
-2.16853, -4.71253, -0.55557,-0.83147, 0, 0.55557
-2.07612, -4.71253, -0.382683,-0.92388, 0, 0.382683
-2.01921, -4.71253, -0.19509,-0.980785, 0, 0.19509
-2, -4.71253, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -4.71253, 0.19509,-0.980785, 0, -0.19509
-2.07612, -4.71253, 0.382683,-0.92388, 0, -0.382683
-2.16853, -4.71253, 0.55557,-0.83147, 0, -0.55557
-2.29289, -4.71253, 0.707107,-0.707107, 0, -0.707107
-2.44443, -4.71253, 0.83147,-0.55557, 0, -0.83147
-2.61732, -4.71253, 0.92388,-0.382683, 0, -0.92388
-2.80491, -4.71253, 0.980785,-0.19509, 0, -0.980785
-3, -4.90888, 1,2.0658e-13, 0, -1
-3.19509, -4.90888, 0.980785,0.19509, 0, -0.980785
-3.38268, -4.90888, 0.92388,0.382683, 0, -0.92388
-3.55557, -4.90888, 0.83147,0.55557, 0, -0.83147
-3.70711, -4.90888, 0.707107,0.707107, 0, -0.707107
-3.83147, -4.90888, 0.55557,0.83147, 0, -0.55557
-3.92388, -4.90888, 0.382683,0.92388, 0, -0.382683
-3.98079, -4.90888, 0.19509,0.980785, 0, -0.19509
-4, -4.90888, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -4.90888, -0.19509,0.980785, 0, 0.19509
-3.92388, -4.90888, -0.382683,0.92388, 0, 0.382683
-3.83147, -4.90888, -0.55557,0.83147, 0, 0.55557
-3.70711, -4.90888, -0.707107,0.707107, 0, 0.707107
-3.55557, -4.90888, -0.83147,0.55557, 0, 0.83147
-3.38268, -4.90888, -0.92388,0.382683, 0, 0.92388
-3.19509, -4.90888, -0.980785,0.19509, 0, 0.980785
-3, -4.90888, -1,-3.10728e-13, 0, 1
-2.80491, -4.90888, -0.980785,-0.19509, 0, 0.980785
-2.61732, -4.90888, -0.92388,-0.382683, 0, 0.92388
-2.44443, -4.90888, -0.83147,-0.55557, 0, 0.83147
-2.29289, -4.90888, -0.707107,-0.707107, 0, 0.707107
-2.16853, -4.90888, -0.55557,-0.83147, 0, 0.55557
-2.07612, -4.90888, -0.382683,-0.92388, 0, 0.382683
-2.01921, -4.90888, -0.19509,-0.980785, 0, 0.19509
-2, -4.90888, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -4.90888, 0.19509,-0.980785, 0, -0.19509
-2.07612, -4.90888, 0.382683,-0.92388, 0, -0.382683
-2.16853, -4.90888, 0.55557,-0.83147, 0, -0.55557
-2.29289, -4.90888, 0.707107,-0.707107, 0, -0.707107
-2.44443, -4.90888, 0.83147,-0.55557, 0, -0.83147
-2.61732, -4.90888, 0.92388,-0.382683, 0, -0.92388
-2.80491, -4.90888, 0.980785,-0.19509, 0, -0.980785
-3, -5.10523, 1,2.0658e-13, 0, -1
-3.19509, -5.10523, 0.980785,0.19509, 0, -0.980785
-3.38268, -5.10523, 0.92388,0.382683, 0, -0.92388
-3.55557, -5.10523, 0.83147,0.55557, 0, -0.83147
-3.70711, -5.10523, 0.707107,0.707107, 0, -0.707107
-3.83147, -5.10523, 0.55557,0.83147, 0, -0.55557
-3.92388, -5.10523, 0.382683,0.92388, 0, -0.382683
-3.98079, -5.10523, 0.19509,0.980785, 0, -0.19509
-4, -5.10523, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -5.10523, -0.19509,0.980785, 0, 0.19509
-3.92388, -5.10523, -0.382683,0.92388, 0, 0.382683
-3.83147, -5.10523, -0.55557,0.83147, 0, 0.55557
-3.70711, -5.10523, -0.707107,0.707107, 0, 0.707107
-3.55557, -5.10523, -0.83147,0.55557, 0, 0.83147
-3.38268, -5.10523, -0.92388,0.382683, 0, 0.92388
-3.19509, -5.10523, -0.980785,0.19509, 0, 0.980785
-3, -5.10523, -1,-3.10728e-13, 0, 1
-2.80491, -5.10523, -0.980785,-0.19509, 0, 0.980785
-2.61732, -5.10523, -0.92388,-0.382683, 0, 0.92388
-2.44443, -5.10523, -0.83147,-0.55557, 0, 0.83147
-2.29289, -5.10523, -0.707107,-0.707107, 0, 0.707107
-2.16853, -5.10523, -0.55557,-0.83147, 0, 0.55557
-2.07612, -5.10523, -0.382683,-0.92388, 0, 0.382683
-2.01921, -5.10523, -0.19509,-0.980785, 0, 0.19509
-2, -5.10523, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -5.10523, 0.19509,-0.980785, 0, -0.19509
-2.07612, -5.10523, 0.382683,-0.92388, 0, -0.382683
-2.16853, -5.10523, 0.55557,-0.83147, 0, -0.55557
-2.29289, -5.10523, 0.707107,-0.707107, 0, -0.707107
-2.44443, -5.10523, 0.83147,-0.55557, 0, -0.83147
-2.61732, -5.10523, 0.92388,-0.382683, 0, -0.92388
-2.80491, -5.10523, 0.980785,-0.19509, 0, -0.980785
-3, -5.30158, 1,2.0658e-13, 0, -1
-3.19509, -5.30158, 0.980785,0.19509, 0, -0.980785
-3.38268, -5.30158, 0.92388,0.382683, 0, -0.92388
-3.55557, -5.30158, 0.83147,0.55557, 0, -0.83147
-3.70711, -5.30158, 0.707107,0.707107, 0, -0.707107
-3.83147, -5.30158, 0.55557,0.83147, 0, -0.55557
-3.92388, -5.30158, 0.382683,0.92388, 0, -0.382683
-3.98079, -5.30158, 0.19509,0.980785, 0, -0.19509
-4, -5.30158, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -5.30158, -0.19509,0.980785, 0, 0.19509
-3.92388, -5.30158, -0.382683,0.92388, 0, 0.382683
-3.83147, -5.30158, -0.55557,0.83147, 0, 0.55557
-3.70711, -5.30158, -0.707107,0.707107, 0, 0.707107
-3.55557, -5.30158, -0.83147,0.55557, 0, 0.83147
-3.38268, -5.30158, -0.92388,0.382683, 0, 0.92388
-3.19509, -5.30158, -0.980785,0.19509, 0, 0.980785
-3, -5.30158, -1,-3.10728e-13, 0, 1
-2.80491, -5.30158, -0.980785,-0.19509, 0, 0.980785
-2.61732, -5.30158, -0.92388,-0.382683, 0, 0.92388
-2.44443, -5.30158, -0.83147,-0.55557, 0, 0.83147
-2.29289, -5.30158, -0.707107,-0.707107, 0, 0.707107
-2.16853, -5.30158, -0.55557,-0.83147, 0, 0.55557
-2.07612, -5.30158, -0.382683,-0.92388, 0, 0.382683
-2.01921, -5.30158, -0.19509,-0.980785, 0, 0.19509
-2, -5.30158, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -5.30158, 0.19509,-0.980785, 0, -0.19509
-2.07612, -5.30158, 0.382683,-0.92388, 0, -0.382683
-2.16853, -5.30158, 0.55557,-0.83147, 0, -0.55557
-2.29289, -5.30158, 0.707107,-0.707107, 0, -0.707107
-2.44443, -5.30158, 0.83147,-0.55557, 0, -0.83147
-2.61732, -5.30158, 0.92388,-0.382683, 0, -0.92388
-2.80491, -5.30158, 0.980785,-0.19509, 0, -0.980785
-3, -5.49793, 1,2.0658e-13, 0, -1
-3.19509, -5.49793, 0.980785,0.19509, 0, -0.980785
-3.38268, -5.49793, 0.92388,0.382683, 0, -0.92388
-3.55557, -5.49793, 0.83147,0.55557, 0, -0.83147
-3.70711, -5.49793, 0.707107,0.707107, 0, -0.707107
-3.83147, -5.49793, 0.55557,0.83147, 0, -0.55557
-3.92388, -5.49793, 0.382683,0.92388, 0, -0.382683
-3.98079, -5.49793, 0.19509,0.980785, 0, -0.19509
-4, -5.49793, -2.06823e-13,1, 0, 2.06134e-13
-3.98079, -5.49793, -0.19509,0.980785, 0, 0.19509
-3.92388, -5.49793, -0.382683,0.92388, 0, 0.382683
-3.83147, -5.49793, -0.55557,0.83147, 0, 0.55557
-3.70711, -5.49793, -0.707107,0.707107, 0, 0.707107
-3.55557, -5.49793, -0.83147,0.55557, 0, 0.83147
-3.38268, -5.49793, -0.92388,0.382683, 0, 0.92388
-3.19509, -5.49793, -0.980785,0.19509, 0, 0.980785
-3, -5.49793, -1,-3.10728e-13, 0, 1
-2.80491, -5.49793, -0.980785,-0.19509, 0, 0.980785
-2.61732, -5.49793, -0.92388,-0.382683, 0, 0.92388
-2.44443, -5.49793, -0.83147,-0.55557, 0, 0.83147
-2.29289, -5.49793, -0.707107,-0.707107, 0, 0.707107
-2.16853, -5.49793, -0.55557,-0.83147, 0, 0.55557
-2.07612, -5.49793, -0.382683,-0.92388, 0, 0.382683
-2.01921, -5.49793, -0.19509,-0.980785, 0, 0.19509
-2, -5.49793, 4.13646e-13,-1, 0, -4.13851e-13
-2.01921, -5.49793, 0.19509,-0.980785, 0, -0.19509
-2.07612, -5.49793, 0.382683,-0.92388, 0, -0.382683
-2.16853, -5.49793, 0.55557,-0.83147, 0, -0.55557
-2.29289, -5.49793, 0.707107,-0.707107, 0, -0.707107
-2.44443, -5.49793, 0.83147,-0.55557, 0, -0.83147
-2.61732, -5.49793, 0.92388,-0.382683, 0, -0.92388
-2.80491, -5.49793, 0.980785,-0.19509, 0, -0.980785
-3, -5.69428, 1,2.0658e-13, 0, -1
